
SIH26081 Project Cleanup Manifest
Execution Date: Friday 04 September 2026 04:13:21 PM IST
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/mha/__pycache__ (1500 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/miopen/__pycache__ (2278 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/mkl/__pycache__ (2747 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/mkldnn/__pycache__ (7065 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/mps/__pycache__ (3465 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/nnpack/__pycache__ (1855 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/openmp/__pycache__ (453 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/opt_einsum/__pycache__ (5764 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/python_native/__pycache__ (20055 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/quantized/__pycache__ (4942 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/xeon/__pycache__ (44038 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/xnnpack/__pycache__ (1870 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/backends/__pycache__ (6549 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/compiler/__pycache__ (70097 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/contrib/__pycache__ (8685 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/cpu/amp/__pycache__ (5720 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/cpu/__pycache__ (13348 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/cuda/amp/__pycache__ (8258 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/cuda/__pycache__ (577357 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_composable/fsdp/__pycache__ (787 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_composable/__pycache__ (42539 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_local_tensor/__pycache__ (183731 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_ops/__pycache__ (6716 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_pycute/__pycache__ (44510 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/checkpoint/__pycache__ (926 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharded_optim/__pycache__ (8793 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharded_tensor/_ops/__pycache__ (27968 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharded_tensor/__pycache__ (113167 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharding_plan/__pycache__ (5066 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharding_spec/chunk_sharding_spec_ops/__pycache__ (45198 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/sharding_spec/__pycache__ (34171 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_shard/__pycache__ (25719 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_sharded_tensor/__pycache__ (984 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_sharding_spec/__pycache__ (946 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_symmetric_memory/__pycache__ (203798 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_tensor/__pycache__ (2237 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/_tools/__pycache__ (238874 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/_checkpoint/__pycache__ (15285 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/_comm_hooks/__pycache__ (10996 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/_optimizer_overlap/__pycache__ (6507 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/_quantization/__pycache__ (8743 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/ddp_comm_hooks/__pycache__ (107610 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/model_averaging/__pycache__ (22913 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/algorithms/__pycache__ (17346 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/autograd/__pycache__ (3325 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/checkpoint/_experimental/__pycache__ (89211 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/checkpoint/__pycache__ (603319 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/debug/__pycache__ (79396 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/agent/server/__pycache__ (85757 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/agent/__pycache__ (202 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/events/__pycache__ (13868 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/metrics/__pycache__ (15701 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/multiprocessing/errors/__pycache__ (29482 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/multiprocessing/subprocess_handler/__pycache__ (6084 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/multiprocessing/__pycache__ (79460 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/rendezvous/__pycache__ (218367 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/timer/__pycache__ (52026 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/utils/data/__pycache__ (8109 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/utils/__pycache__ (24665 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/elastic/__pycache__ (5800 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/flight_recorder/components/__pycache__ (101708 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/flight_recorder/__pycache__ (3870 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/fsdp/_fully_shard/__pycache__ (309894 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/fsdp/__pycache__ (711335 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/launcher/__pycache__ (19559 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/nn/api/__pycache__ (41873 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/nn/jit/templates/__pycache__ (3687 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/nn/jit/__pycache__ (8753 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/nn/__pycache__ (25188 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/optim/__pycache__ (176579 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/pipelining/__pycache__ (452743 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/rpc/_testing/__pycache__ (2741 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/rpc/__pycache__ (108547 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/_ops/__pycache__ (616196 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/debug/__pycache__ (53696 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/experimental/_context_parallel/__pycache__ (124650 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/experimental/__pycache__ (60887 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/parallel/__pycache__ (111395 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/tensor/__pycache__ (584001 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributed/__pycache__ (761746 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/distributions/__pycache__ (604754 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/export/experimental/__pycache__ (34325 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/export/passes/__pycache__ (5517 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/export/pt2_archive/__pycache__ (74663 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/export/__pycache__ (604147 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fft/__pycache__ (56763 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/func/__pycache__ (14825 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/futures/__pycache__ (16612 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/experimental/migrate_gradual_types/__pycache__ (215361 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/experimental/unification/multipledispatch/__pycache__ (53301 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/experimental/unification/__pycache__ (49991 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/experimental/__pycache__ (1143701 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/backends/__pycache__ (4716 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/dialect/common/__pycache__ (7439 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/dialect/__pycache__ (194 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/infra/__pycache__ (44205 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/tests/__pycache__ (31632 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/utils/__pycache__ (56944 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/passes/__pycache__ (445653 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/fx/__pycache__ (608228 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/jit/_passes/__pycache__ (2474 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/jit/mobile/__pycache__ (12685 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/jit/__pycache__ (500540 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/linalg/__pycache__ (121604 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/torch/masked/maskedtensor/__pycache__ (78778 bytes) - Python cache directory
